order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit
7269,2/16/2023,Standard Class,Consumer,United States,Concord,North Carolina,28027,South,Office Supplies,Paper,OFF-PA-10004039,2,3.6,86.4,16.400000000000006
7270,3/19/2022,Standard Class,Consumer,United States,Concord,North Carolina,28027,South,Furniture,Furnishings,FUR-FU-10003374,8,6.4,313.6,23.600000000000023
7271,10/31/2022,Standard Class,Corporate,United States,San Jose,California,95123,West,Furniture,Bookcases,FUR-BO-10001918,2,13.5,256.5,26.5
7272,4/11/2023,Standard Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Appliances,OFF-AP-10002287,4,0.6,19.4,-0.6
7273,6/17/2022,Standard Class,Corporate,United States,Greensboro,North Carolina,27405,South,Office Supplies,Supplies,OFF-SU-10004498,2,0.8,19.2,-0.8
7274,11/9/2023,Standard Class,Corporate,United States,Greensboro,North Carolina,27405,South,Office Supplies,Binders,OFF-BI-10002557,3,0.0,0.0,0.0
7275,5/16/2023,Standard Class,Home Office,United States,Helena,Montana,59601,West,Technology,Phones,TEC-PH-10004908,5,17.0,323.0,23.0
7276,2/25/2022,Standard Class,Home Office,United States,Helena,Montana,59601,West,Furniture,Furnishings,FUR-FU-10000794,7,1.2,58.8,8.799999999999997
7277,5/13/2023,Standard Class,Home Office,United States,Fort Lauderdale,Florida,33311,South,Technology,Accessories,TEC-AC-10004171,10,32.0,768.0,68.0
7278,11/23/2022,First Class,Home Office,United States,San Francisco,California,94110,West,Technology,Phones,TEC-PH-10002070,2,1.2,38.8,8.799999999999997
7279,7/13/2023,First Class,Home Office,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10003095,3,7.8,382.2,12.199999999999989
7280,10/25/2023,Same Day,Corporate,United States,Yuma,Arizona,85364,West,Technology,Accessories,TEC-AC-10003832,7,7.6000000000000005,182.4,12.400000000000006
7281,10/11/2023,Standard Class,Consumer,United States,Columbia,Maryland,21044,East,Office Supplies,Binders,OFF-BI-10003527,2,101.60000000000001,2438.4,98.40000000000009
7282,3/15/2022,Standard Class,Home Office,United States,Yuma,Arizona,85364,West,Technology,Machines,TEC-MA-10001148,5,18.0,582.0,22.0
7283,6/18/2023,Standard Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10002432,3,0.0,0.0,0.0
7284,1/22/2022,Standard Class,Consumer,United States,Cleveland,Ohio,44105,East,Office Supplies,Art,OFF-AR-10001374,5,1.2,28.8,-1.2
7285,7/10/2023,Standard Class,Consumer,United States,Cleveland,Ohio,44105,East,Furniture,Furnishings,FUR-FU-10000723,2,1.4000000000000001,68.6,-1.4
7286,8/11/2023,Standard Class,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10003614,4,1.5,48.5,-1.5
7287,11/12/2023,Standard Class,Corporate,United States,Oklahoma City,Oklahoma,73120,Central,Technology,Accessories,TEC-AC-10004877,1,0.4,9.6,-0.4
7288,7/3/2023,Standard Class,Corporate,United States,Oklahoma City,Oklahoma,73120,Central,Furniture,Furnishings,FUR-FU-10004270,3,1.2,58.8,8.799999999999997
7289,3/9/2022,Standard Class,Corporate,United States,Houston,Texas,77095,Central,Technology,Machines,TEC-MA-10002210,3,11.200000000000001,548.8,38.799999999999955
7290,9/12/2022,First Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,OFF-ST-10000675,9,6.2,303.8,13.800000000000011
7291,7/4/2023,First Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Binders,OFF-BI-10004781,2,1.0,49.0,-1.0
7292,12/5/2023,First Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Labels,OFF-LA-10004689,9,0.9,29.1,-0.9
7293,6/24/2022,Standard Class,Consumer,United States,Nashville,Tennessee,37211,South,Technology,Machines,TEC-MA-10001856,2,26.0,624.0,34.0
7294,4/3/2023,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Furnishings,FUR-FU-10000719,7,1.2,58.8,8.799999999999997
7295,7/27/2022,Standard Class,Consumer,United States,Bellevue,Washington,98006,West,Furniture,Furnishings,FUR-FU-10003849,1,0.8,19.2,-0.8
7296,6/11/2022,First Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Art,OFF-AR-10001725,2,2.0,38.0,-2.0
7297,7/21/2023,First Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Fasteners,OFF-FA-10000840,6,0.5,9.5,-0.5
7298,11/17/2022,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,OFF-ST-10000943,5,1.6,78.4,-1.6
7299,2/8/2022,First Class,Consumer,United States,Des Plaines,Illinois,60016,Central,Furniture,Tables,FUR-TA-10002533,4,14.5,275.5,45.5
7300,7/13/2023,First Class,Consumer,United States,Des Plaines,Illinois,60016,Central,Furniture,Furnishings,FUR-FU-10001546,2,0.3,9.7,-0.3
7301,5/11/2022,First Class,Consumer,United States,Des Plaines,Illinois,60016,Central,Furniture,Bookcases,FUR-BO-10003546,6,12.6,407.4,37.39999999999998
7302,8/11/2023,First Class,Consumer,United States,Des Plaines,Illinois,60016,Central,Office Supplies,Binders,OFF-BI-10004728,3,0.0,0.0,0.0
7303,4/19/2022,First Class,Consumer,United States,Des Plaines,Illinois,60016,Central,Office Supplies,Storage,OFF-ST-10000025,5,15.200000000000001,364.8,24.80000000000001
7304,1/23/2022,Standard Class,Consumer,United States,Boynton Beach,Florida,33437,South,Furniture,Chairs,FUR-CH-10003817,2,3.0,97.0,17.0
7305,12/27/2023,Standard Class,Consumer,United States,Boynton Beach,Florida,33437,South,Office Supplies,Paper,OFF-PA-10000289,2,0.5,9.5,-0.5
7306,3/21/2022,Standard Class,Consumer,United States,Plano,Texas,75023,Central,Furniture,Tables,FUR-TA-10001889,3,44.5,845.5,125.5
7307,7/24/2023,Second Class,Consumer,United States,San Jose,California,95123,West,Technology,Accessories,TEC-AC-10002305,4,2.8000000000000003,67.2,7.200000000000003
7308,11/7/2023,Second Class,Consumer,United States,San Jose,California,95123,West,Furniture,Chairs,FUR-CH-10004875,2,3.3000000000000003,106.7,16.700000000000003
7309,7/12/2022,Second Class,Consumer,United States,San Jose,California,95123,West,Office Supplies,Envelopes,OFF-EN-10001434,3,8.0,152.0,2.0
7310,7/3/2022,Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Fasteners,OFF-FA-10004395,3,0.5,9.5,-0.5
7311,5/13/2022,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Binders,OFF-BI-10004632,5,1.8,58.2,8.200000000000003
7312,12/5/2022,Standard Class,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Binders,OFF-BI-10000145,2,0.0,0.0,0.0
7313,12/31/2023,Standard Class,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Binders,OFF-BI-10002498,2,0.5,9.5,-0.5
7314,2/3/2022,Standard Class,Consumer,United States,Miami,Florida,33178,South,Office Supplies,Art,OFF-AR-10001761,8,2.0,38.0,-2.0
7315,9/21/2023,Standard Class,Home Office,United States,Park Ridge,Illinois,60068,Central,Technology,Phones,TEC-PH-10001817,1,14.5,275.5,5.5
7316,7/16/2023,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Art,OFF-AR-10004456,3,0.8,39.2,9.200000000000003
7317,3/17/2022,Standard Class,Corporate,United States,New York City,New York,10011,East,Furniture,Tables,FUR-TA-10001539,1,5.6000000000000005,134.4,24.400000000000006
7318,2/14/2023,Standard Class,Corporate,United States,Hillsboro,Oregon,97123,West,Office Supplies,Paper,OFF-PA-10003205,3,0.4,19.6,-0.4
7319,9/12/2022,Standard Class,Corporate,United States,Hillsboro,Oregon,97123,West,Office Supplies,Binders,OFF-BI-10002813,7,0.0,0.0,0.0
7320,11/1/2022,Second Class,Consumer,United States,New York City,New York,10009,East,Technology,Phones,TEC-PH-10002310,5,19.6,960.4,130.39999999999998
7321,4/19/2022,Second Class,Consumer,United States,New York City,New York,10009,East,Furniture,Furnishings,FUR-FU-10003623,5,5.6000000000000005,134.4,4.400000000000006
7322,6/6/2022,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,OFF-PA-10003424,3,0.5,9.5,-0.5
7323,11/15/2022,Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Accessories,TEC-AC-10004353,2,2.0,98.0,8.0
7324,12/9/2022,First Class,Consumer,United States,New York City,New York,10024,East,Furniture,Furnishings,FUR-FU-10001934,2,1.2,38.8,-1.2
7325,6/5/2023,First Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Labels,OFF-LA-10003766,3,0.4,9.6,-0.4
7326,10/5/2023,Standard Class,Consumer,United States,Pasco,Washington,99301,West,Office Supplies,Appliances,OFF-AP-10004540,5,16.0,384.0,54.0
7327,3/21/2023,Standard Class,Consumer,United States,Pasco,Washington,99301,West,Office Supplies,Binders,OFF-BI-10001543,1,1.5,28.5,-1.5
7328,8/3/2023,Standard Class,Home Office,United States,Burbank,California,91505,West,Furniture,Furnishings,FUR-FU-10004597,2,4.4,105.6,5.599999999999994
7329,5/29/2023,Standard Class,Home Office,United States,Burbank,California,91505,West,Technology,Machines,TEC-MA-10001148,4,51.2,1228.8,118.79999999999995
7330,6/14/2023,Standard Class,Home Office,United States,Burbank,California,91505,West,Office Supplies,Storage,OFF-ST-10000078,7,93.0,1767.0,227.0
7331,9/15/2022,First Class,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10001037,6,1.0,19.0,-1.0
7332,5/18/2023,Standard Class,Corporate,United States,Lancaster,Pennsylvania,17602,East,Technology,Phones,TEC-PH-10001433,1,2.4,57.6,7.600000000000001
7333,2/1/2023,Standard Class,Corporate,United States,Lancaster,Pennsylvania,17602,East,Office Supplies,Binders,OFF-BI-10003007,7,2.4,77.6,7.599999999999994
7334,5/7/2023,Standard Class,Consumer,United States,Tampa,Florida,33614,South,Furniture,Furnishings,FUR-FU-10001290,2,2.8000000000000003,67.2,7.200000000000003
7335,6/1/2022,Standard Class,Consumer,United States,Tampa,Florida,33614,South,Furniture,Furnishings,FUR-FU-10000087,3,1.0,49.0,9.0
7336,1/16/2022,Standard Class,Consumer,United States,New York City,New York,10024,East,Technology,Accessories,TEC-AC-10002049,2,16.8,823.2,33.200000000000045
7337,4/3/2023,Standard Class,Consumer,United States,New York City,New York,10024,East,Furniture,Bookcases,FUR-BO-10002613,2,22.5,427.5,27.5
7338,7/17/2022,First Class,Corporate,United States,Los Angeles,California,90045,West,Office Supplies,Storage,OFF-ST-10004950,1,0.6,19.4,-0.6
7339,10/24/2023,Second Class,Corporate,United States,New York City,New York,10035,East,Furniture,Chairs,FUR-CH-10004875,3,9.5,180.5,10.5
7340,6/2/2023,First Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Art,OFF-AR-10003190,2,0.5,9.5,-0.5
7341,6/24/2022,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Furniture,Chairs,FUR-CH-10000553,2,3.5,66.5,6.5
7342,11/16/2022,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Office Supplies,Labels,OFF-LA-10002762,13,3.2,156.8,16.80000000000001
7343,12/27/2023,Standard Class,Consumer,United States,Atlanta,Georgia,30318,South,Furniture,Furnishings,FUR-FU-10000719,3,1.2,28.8,8.8
7344,5/13/2022,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10000563,6,7.6000000000000005,182.4,2.4000000000000057
7345,5/2/2022,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Furniture,Tables,FUR-TA-10004289,6,36.0,684.0,104.0
7346,7/12/2023,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Technology,Phones,TEC-PH-10003555,4,3.5,66.5,6.5
7347,11/13/2022,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Art,OFF-AR-10001958,1,0.5,9.5,-0.5
7348,6/26/2022,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Furniture,Chairs,FUR-CH-10000225,1,3.0,57.0,7.0
7349,4/28/2022,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Appliances,OFF-AP-10002534,3,7.2,172.8,22.80000000000001
7350,8/2/2022,Standard Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Binders,OFF-BI-10000301,6,1.2,38.8,-1.2
7351,8/30/2022,Standard Class,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Binders,OFF-BI-10003460,5,1.0,19.0,-1.0
7352,4/6/2022,Standard Class,Consumer,United States,Modesto,California,95351,West,Technology,Accessories,TEC-AC-10001772,7,5.5,104.5,14.5
7353,9/5/2022,Second Class,Home Office,United States,Lakewood,Ohio,44107,East,Technology,Phones,TEC-PH-10003505,8,22.5,427.5,17.5
7354,12/29/2023,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,OFF-LA-10004484,5,0.6,19.4,-0.6
7355,10/5/2022,Standard Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10001593,5,0.9,29.1,-0.9
7356,5/4/2023,Second Class,Corporate,United States,Detroit,Michigan,48205,Central,Office Supplies,Binders,OFF-BI-10004139,8,4.8,115.2,15.200000000000003
7357,1/23/2022,Standard Class,Home Office,United States,Phoenix,Arizona,85023,West,Office Supplies,Art,OFF-AR-10001315,1,0.0,0.0,0.0
7358,4/15/2022,Standard Class,Home Office,United States,Phoenix,Arizona,85023,West,Furniture,Furnishings,FUR-FU-10001488,2,6.8,163.2,23.19999999999999
7359,12/6/2022,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Technology,Phones,TEC-PH-10002170,6,7.5,242.5,32.5
7360,9/19/2023,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Tables,FUR-TA-10004575,3,15.6,504.4,44.39999999999998
7361,10/19/2022,First Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10000809,3,1.0,19.0,-1.0
7362,4/7/2023,First Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10000225,3,3.8000000000000003,186.2,26.19999999999999
7363,11/7/2023,First Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Binders,OFF-BI-10003707,3,1.2,38.8,-1.2
7364,4/14/2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10004539,3,6.8,333.2,53.19999999999999
7365,1/9/2023,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Fasteners,OFF-FA-10004076,8,0.5,9.5,-0.5
7366,11/9/2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10003166,2,0.2,9.8,-0.2
7367,7/13/2023,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10002301,2,1.2,28.8,-1.2
7368,8/16/2022,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10002647,7,10.5,339.5,29.5
7369,9/11/2022,First Class,Corporate,United States,Miami,Florida,33180,South,Office Supplies,Binders,OFF-BI-10004654,3,0.8,19.2,-0.8
7370,10/7/2022,Second Class,Consumer,United States,Raleigh,North Carolina,27604,South,Office Supplies,Labels,OFF-LA-10001175,2,0.0,0.0,0.0
7371,11/27/2022,Standard Class,Corporate,United States,Garden City,Kansas,67846,Central,Technology,Phones,TEC-PH-10001336,2,7.8,252.2,12.199999999999989
7372,11/21/2023,Second Class,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Storage,OFF-ST-10000760,11,6.0,144.0,14.0
7373,2/9/2023,Second Class,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Storage,OFF-ST-10002301,3,2.4,57.6,7.600000000000001
7374,5/23/2023,Second Class,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Supplies,OFF-SU-10004884,7,5.5,104.5,14.5
7375,4/14/2022,Second Class,Consumer,United States,Long Beach,California,90805,West,Office Supplies,Fasteners,OFF-FA-10003112,1,0.3,9.7,-0.3
7376,2/21/2022,Standard Class,Corporate,United States,San Diego,California,92037,West,Office Supplies,Binders,OFF-BI-10000069,3,1.6,38.4,8.399999999999999
7377,1/18/2023,First Class,Corporate,United States,Bloomington,Illinois,61701,Central,Office Supplies,Art,OFF-AR-10001958,4,1.0,49.0,-1.0
7378,2/22/2023,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Storage,OFF-ST-10001321,6,2.7,87.3,17.299999999999997
7379,1/4/2023,Same Day,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Art,OFF-AR-10003504,3,0.3,9.7,-0.3
7380,3/16/2022,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Storage,OFF-ST-10000419,3,2.0,38.0,8.0
7381,5/4/2022,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Labels,OFF-LA-10004559,5,0.5,9.5,-0.5
7382,3/5/2022,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Technology,Phones,TEC-PH-10001644,5,4.5,145.5,15.5
7383,2/8/2022,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Supplies,OFF-SU-10004782,2,0.4,19.6,-0.4
7384,3/22/2023,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Paper,OFF-PA-10002250,3,0.8,19.2,-0.8
7385,10/17/2023,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Appliances,OFF-AP-10001394,2,15.200000000000001,364.8,24.80000000000001
7386,1/28/2022,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Paper,OFF-PA-10001838,3,0.6,19.4,-0.6
7387,3/29/2022,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Office Supplies,Storage,OFF-ST-10004340,6,7.4,362.6,62.60000000000002
7388,11/26/2022,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Furniture,Furnishings,FUR-FU-10003664,14,40.2,1299.8,109.79999999999995
7389,8/9/2023,Standard Class,Consumer,United States,Omaha,Nebraska,68104,Central,Technology,Phones,TEC-PH-10004897,3,0.9,29.1,-0.9
7390,3/30/2023,Standard Class,Consumer,United States,Chattanooga,Tennessee,37421,South,Furniture,Chairs,FUR-CH-10000454,2,7.8,382.2,32.19999999999999
7391,6/20/2022,Standard Class,Consumer,United States,Chattanooga,Tennessee,37421,South,Furniture,Furnishings,FUR-FU-10004017,5,2.0,98.0,8.0
7392,3/30/2022,Second Class,Consumer,United States,Fairfield,Ohio,45014,East,Office Supplies,Paper,OFF-PA-10000241,3,2.8000000000000003,67.2,7.200000000000003
7393,6/7/2022,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10003016,5,0.8,19.2,-0.8
7394,8/29/2023,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Art,OFF-AR-10001615,3,1.8,58.2,-1.8
7395,5/30/2022,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10002713,5,1.5,28.5,-1.5
7396,7/22/2022,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Tables,FUR-TA-10002958,2,12.4,297.6,17.600000000000023
7397,8/18/2023,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Chairs,FUR-CH-10003746,3,26.1,843.9,103.89999999999998
7398,4/25/2022,Same Day,Corporate,United States,Fairfield,Ohio,45014,East,Office Supplies,Appliances,OFF-AP-10003217,6,32.0,768.0,48.0
7399,12/18/2023,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10001526,9,0.8,39.2,9.200000000000003
7400,12/14/2023,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Accessories,TEC-AC-10002857,4,0.8,19.2,-0.8
7401,4/9/2022,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Furnishings,FUR-FU-10003039,1,1.2,38.8,-1.2
7402,10/28/2022,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10002615,7,0.9,29.1,-0.9
7403,2/12/2022,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Supplies,OFF-SU-10002573,4,2.1,67.9,7.900000000000006
7404,10/27/2022,Standard Class,Corporate,United States,Camarillo,California,93010,West,Furniture,Bookcases,FUR-BO-10004015,5,15.3,494.7,64.69999999999999
7405,3/9/2023,Standard Class,Corporate,United States,Camarillo,California,93010,West,Furniture,Furnishings,FUR-FU-10001979,3,2.4,117.6,17.599999999999994
7406,5/4/2022,Standard Class,Corporate,United States,Camarillo,California,93010,West,Furniture,Chairs,FUR-CH-10003833,2,5.0,95.0,5.0
7407,7/20/2023,Standard Class,Corporate,United States,Camarillo,California,93010,West,Furniture,Chairs,FUR-CH-10004495,3,14.4,705.6,25.600000000000023
7408,12/14/2023,First Class,Consumer,United States,Chicago,Illinois,60653,Central,Office Supplies,Labels,OFF-LA-10001613,5,0.4,9.6,-0.4
7409,5/5/2023,Standard Class,Corporate,United States,Los Angeles,California,90032,West,Furniture,Furnishings,FUR-FU-10003247,8,5.1000000000000005,164.9,24.900000000000006
7410,8/27/2023,Standard Class,Consumer,United States,Toledo,Ohio,43615,East,Furniture,Tables,FUR-TA-10004442,1,5.1000000000000005,164.9,14.900000000000006
7411,7/4/2023,First Class,Consumer,United States,New York City,New York,10011,East,Technology,Accessories,TEC-AC-10001314,2,2.0,98.0,8.0
7412,3/3/2022,Standard Class,Home Office,United States,Tigard,Oregon,97224,West,Technology,Phones,TEC-PH-10001619,1,8.0,152.0,12.0
7413,2/18/2023,Standard Class,Home Office,United States,Tigard,Oregon,97224,West,Technology,Accessories,TEC-AC-10002323,2,0.8,39.2,9.200000000000003
7414,7/29/2023,Standard Class,Home Office,United States,Tigard,Oregon,97224,West,Furniture,Furnishings,FUR-FU-10000820,1,0.5,9.5,-0.5
7415,12/14/2022,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,FUR-CH-10004287,2,11.700000000000001,378.3,58.30000000000001
7416,4/5/2022,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,TEC-AC-10000474,5,19.0,361.0,31.0
7417,8/22/2022,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10001494,3,21.6,518.4,68.39999999999998
7418,3/2/2022,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,OFF-PA-10004996,5,0.8,39.2,-0.8
7419,3/11/2022,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10004318,1,2.5,47.5,-2.5
7420,5/3/2023,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,OFF-ST-10002574,5,27.5,522.5,2.5
7421,7/5/2023,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Binders,OFF-BI-10002353,5,0.6,19.4,-0.6
7422,6/26/2022,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,OFF-ST-10003641,2,2.6,127.4,17.400000000000006
7423,12/1/2023,Second Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Technology,Machines,TEC-MA-10001148,3,18.0,432.0,12.0
7424,4/29/2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Appliances,OFF-AP-10000026,4,6.0,194.0,4.0
7425,8/13/2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Furnishings,FUR-FU-10003878,3,1.6,38.4,-1.6
7426,12/10/2023,Second Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Chairs,FUR-CH-10001146,2,2.7,87.3,17.299999999999997
7427,8/26/2023,Second Class,Consumer,United States,Houston,Texas,77070,Central,Furniture,Furnishings,FUR-FU-10003919,2,0.9,29.1,-0.9
7428,11/15/2023,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Office Supplies,Binders,OFF-BI-10000605,3,0.4,9.6,-0.4
7429,5/8/2023,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Office Supplies,Binders,OFF-BI-10000309,2,1.2,28.8,-1.2
7430,5/2/2023,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Office Supplies,Paper,OFF-PA-10003349,2,0.4,9.6,-0.4
7431,10/17/2022,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Office Supplies,Paper,OFF-PA-10003063,4,1.0,19.0,-1.0
7432,12/7/2022,Standard Class,Corporate,United States,Jackson,Mississippi,39212,South,Office Supplies,Appliances,OFF-AP-10003971,3,1.2,28.8,8.8
7433,10/6/2022,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Fasteners,OFF-FA-10004838,3,0.0,0.0,0.0
7434,5/19/2022,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,OFF-BI-10001097,5,0.2,9.8,-0.2
7435,8/23/2023,Standard Class,Corporate,United States,Oxnard,California,93030,West,Office Supplies,Binders,OFF-BI-10000605,3,0.4,9.6,-0.4
7436,5/28/2022,Standard Class,Corporate,United States,Oxnard,California,93030,West,Office Supplies,Binders,OFF-BI-10003314,6,0.8,19.2,-0.8
7437,4/18/2022,Standard Class,Corporate,United States,Oxnard,California,93030,West,Office Supplies,Art,OFF-AR-10002067,5,2.0,98.0,8.0
7438,8/13/2023,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10001031,5,1.0,19.0,-1.0
7439,6/20/2022,Second Class,Corporate,United States,Covington,Washington,98042,West,Furniture,Furnishings,FUR-FU-10003832,5,1.0,49.0,-1.0
7440,6/3/2023,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10000138,5,0.6,19.4,-0.6
7441,1/17/2023,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Tables,FUR-TA-10004607,2,12.0,228.0,38.0
7442,2/28/2023,First Class,Corporate,United States,San Diego,California,92105,West,Office Supplies,Labels,OFF-LA-10003148,3,0.4,19.6,-0.4
7443,10/10/2023,First Class,Corporate,United States,Brownsville,Texas,78521,Central,Office Supplies,Paper,OFF-PA-10001804,2,0.3,9.7,-0.3
7444,8/15/2023,First Class,Corporate,United States,Brownsville,Texas,78521,Central,Office Supplies,Storage,OFF-ST-10000036,3,7.2,232.8,12.800000000000011
7445,12/25/2023,Second Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10001166,1,0.5,9.5,-0.5
7446,5/4/2022,Second Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10001033,2,2.8000000000000003,67.2,7.200000000000003
7447,2/12/2023,Second Class,Home Office,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10004597,1,0.4,19.6,-0.4
7448,4/24/2023,Second Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10000418,5,21.0,399.0,49.0
7449,1/22/2022,First Class,Consumer,United States,Knoxville,Tennessee,37918,South,Furniture,Furnishings,FUR-FU-10004090,5,4.5,85.5,15.5
7450,1/29/2022,Second Class,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Art,OFF-AR-10000390,3,0.3,9.7,-0.3
